Full File Path,Site Location,Date,Camera
Camera_PostCampaign2/AD/AD_25_06_2021_C4_S31.7z,Asylum Down,25_06_2021,C4
Camera_PostCampaign2/AD/AD_24_09_2021_C4_S28.7z,Asylum Down,24_09_2021,C4
Camera_PostCampaign2/AD/AD_15_04_2022_C17_S85.7z,Asylum Down,15_04_2022,C17
Camera_PostCampaign2/AD/AD_13_08_2021_C17_S25.7z,Asylum Down,13_08_2021,C17
Camera_PostCampaign2/AD/AD_04_03_2022_C4_S20.7z,Asylum Down,04_03_2022,C4
Camera_PostCampaign2/AD/AD_15_04_2022_C4_S28.7z,Asylum Down,15_04_2022,C4
Camera_PostCampaign2/AD/AD_28_01_2022_C4_S10.7z,Asylum Down,28_01_2022,C4
Camera_PostCampaign2/AD/AD_22_10_2021_C4_S16.7z,Asylum Down,22_10_2021,C4
Camera_PostCampaign2/AD/AD_10_12_2021_C4_S64.7z,Asylum Down,10_12_2021,C4
Camera_PostCampaign2/AD/AD_24_09_2021_C17_S66.7z,Asylum Down,24_09_2021,C17
Camera_PostCampaign2/AD/AD_25_06_2021_C17_S51.7z,Asylum Down,25_06_2021,C17
Camera_PostCampaign2/AD/AD_17_09_2021_C17_S304.7z,Asylum Down,17_09_2021,C17
Camera_PostCampaign2/AD/AD_19_11_2021_C4_S300.7z,Asylum Down,19_11_2021,C4
Camera_PostCampaign2/AD/AD_18_03_2022_C4_S201.7z,Asylum Down,18_03_2022,C4
Camera_PostCampaign2/AD/AD_07_05_2021_C4_S35.7z,Asylum Down,07_05_2021,C4
Camera_PostCampaign2/AD/AD_07_01_2022_C4_S10.7z,Asylum Down,07_01_2022,C4
Camera_PostCampaign2/AD/AD_15_10_2021_C17_S22.7z,Asylum Down,15_10_2021,C17
Camera_PostCampaign2/AD/AD_09_07_2021_C4_S21.7z,Asylum Down,09_07_2021,C4
Camera_PostCampaign2/AD/AD_11_02_2022_C17_S300.7z,Asylum Down,11_02_2022,C17
Camera_PostCampaign2/AD/AD_04_02_2022_C17_S51.7z,Asylum Down,04_02_2022,C17
Camera_PostCampaign2/AD/AD_04_03_2022_C17_S31.7z,Asylum Down,04_03_2022,C17
Camera_PostCampaign2/AD/AD_07_01_2022_C17_S30.7z,Asylum Down,07_01_2022,C17
Camera_PostCampaign2/AD/AD_18_06_2021_C4_S34.7z,Asylum Down,18_06_2021,C4
Camera_PostCampaign2/AD/AD_06_08_2021_C17_S61.7z,Asylum Down,06_08_2021,C17
Camera_PostCampaign2/AD/AD_25_02_2022_C17_S304.7z,Asylum Down,25_02_2022,C17
Camera_PostCampaign2/AD/AD_23_07_2021_C17_S300.7z,Asylum Down,23_07_2021,C17
Camera_PostCampaign2/AD/AD_11_02_2022_C4_S22.7z,Asylum Down,11_02_2022,C4
Camera_PostCampaign2/AD/AD_05_11_2021_C17_S22.7z,Asylum Down,05_11_2021,C17
Camera_PostCampaign2/AD/AD_08_10_2021_C17_S304.7z,Asylum Down,08_10_2021,C17
Camera_PostCampaign2/AD/AD_07_05_2021_C17_S47.7z,Asylum Down,07_05_2021,C17
Camera_PostCampaign2/AD/AD_13_08_2021_C4_S15.7z,Asylum Down,13_08_2021,C4
Camera_PostCampaign2/AD/AD_03_09_2021_C4_S2.7z,Asylum Down,03_09_2021,C4
Camera_PostCampaign2/AD/AD_21_05_2021_C4_S5.7z,Asylum Down,21_05_2021,C4
Camera_PostCampaign2/AD/AD_31_12_2021_C4_S20.7z,Asylum Down,31_12_2021,C4
Camera_PostCampaign2/AD/AD_10_09_2021_C17_S300.7z,Asylum Down,10_09_2021,C17
Camera_PostCampaign2/AD/AD_22_04_2022_C4_S34.7z,Asylum Down,22_04_2022,C4
Camera_PostCampaign2/AD/AD_25_03_2022_C17_S301.7z,Asylum Down,25_03_2022,C17
Camera_PostCampaign2/AD/AD_10_12_2021_C17_S301.7z,Asylum Down,10_12_2021,C17
Camera_PostCampaign2/AD/AD_15_10_2021_C4_S2.7z,Asylum Down,15_10_2021,C4
Camera_PostCampaign2/AD/AD_27_08_2021_C4_S20.7z,Asylum Down,27_08_2021,C4
Camera_PostCampaign2/AD/AD_14_01_2022_C4_S47.7z,Asylum Down,14_01_2022,C4
Camera_PostCampaign2/AD/AD_21_01_2022_C17_S64.7z,Asylum Down,21_01_2022,C17
Camera_PostCampaign2/AD/AD_08_04_2022_C4_S64.7z,Asylum Down,08_04_2022,C4
Camera_PostCampaign2/AD/AD_10_09_2021_C4_S30.7z,Asylum Down,10_09_2021,C4
Camera_PostCampaign2/AD/AD_04_06_2021_C17_S300.7z,Asylum Down,04_06_2021,C17
Camera_PostCampaign2/AD/AD_02_07_2021_C17_S10.7z,Asylum Down,02_07_2021,C17
Camera_PostCampaign2/AD/AD_12_11_2021_C17_201.7z,Asylum Down,12_11_2021,C17
Camera_PostCampaign2/AD/AD_06_08_2021_C4_S51.7z,Asylum Down,06_08_2021,C4
Camera_PostCampaign2/AD/AD_28_01_2022_C17_S30.7z,Asylum Down,28_01_2022,C17
Camera_PostCampaign2/AD/AD_04_02_2022_C4_S5.7z,Asylum Down,04_02_2022,C4
Camera_PostCampaign2/AD/AD_08_04_2022_C17_S22.7z,Asylum Down,08_04_2022,C17
Camera_PostCampaign2/AD/AD_02_07_2021_C4_S5.7z,Asylum Down,02_07_2021,C4
Camera_PostCampaign2/AD/AD_26_11_2021_C17_S85.7z,Asylum Down,26_11_2021,C17
Camera_PostCampaign2/AD/AD_03_12_2021_C17_S16.7z,Asylum Down,03_12_2021,C17
Camera_PostCampaign2/AD/AD_11_06_2021_C4_S25.7z,Asylum Down,11_06_2021,C4
Camera_PostCampaign2/AD/AD_17_12_2021_C17_S201.7z,Asylum Down,17_12_2021,C17
Camera_PostCampaign2/AD/AD_24_12_2021_C17_S31.7z,Asylum Down,24_12_2021,C17
Camera_PostCampaign2/AD/AD_16_07_2021_C17_S65.7z,Asylum Down,16_07_2021,C17
Camera_PostCampaign2/TMW/TMW_04_10_2021_C30_S25.7z,Tema Motorway,04_10_2021,C30
Camera_PostCampaign2/TMW/TMW_09_08_2021_C30_S85.7z,Tema Motorway,09_08_2021,C30
Camera_PostCampaign2/TMW/TMW_01_11_2021_C30_S201.7z,Tema Motorway,01_11_2021,C30
Camera_PostCampaign2/TMW/TMW_11_10_2021_C19_S30.7z,Tema Motorway,11_10_2021,C19
Camera_PostCampaign2/TMW/TMW_21_06_2021_C19_S5.7z,Tema Motorway,21_06_2021,C19
Camera_PostCampaign2/TMW/TMW_08_11_2021_C19_S64.7z,Tema Motorway,08_11_2021,C19
Camera_PostCampaign2/TMW/TMW_17_05_2021_C30_S47.7z,Tema Motorway,17_05_2021,C30
Camera_PostCampaign2/TMW/TMW_05_07_2021_C30_S301.7z,Tema Motorway,05_07_2021,C30
Camera_PostCampaign2/TMW/TMW_14_02_2022_C19_S304.7z,Tema Motorway,14_02_2022,C19
Camera_PostCampaign2/TMW/TMW_23_08_2021_C30_S65.7z,Tema Motorway,23_08_2021,C30
Camera_PostCampaign2/TMW/TMW_14_06_2021_C19_S31.7z,Tema Motorway,14_06_2021,C19
Camera_PostCampaign2/TMW/TMW_03_01_2022_C19_S5.7z,Tema Motorway,03_01_2022,C19
Camera_PostCampaign2/TMW/TMW_28_06_2021_C19_S2.7z,Tema Motorway,28_06_2021,C19
Camera_PostCampaign2/TMW/TMW_16_08_2021_C30_S34.7z,Tema Motorway,16_08_2021,C30
Camera_PostCampaign2/TMW/TMW_12_07_2021_C19_S75.7z,Tema Motorway,12_07_2021,C19
Camera_PostCampaign2/TMW/TMW_31_05_2021_C19_S31.7z,Tema Motorway,31_05_2021,C19
Camera_PostCampaign2/TMW/TMW_13_09_2021_C30_S65.7z,Tema Motorway,13_09_2021,C30
Camera_PostCampaign2/TMW/TMW_19_07_2021_C19_S21.7z,Tema Motorway,19_07_2021,C19
Camera_PostCampaign2/TMW/TMW_20_09_2021_C30_S61.7z,Tema Motorway,20_09_2021,C30
Camera_PostCampaign2/TMW/TMW_25_10_2021_C19_S25.7z,Tema Motorway,25_10_2021,C19
Camera_PostCampaign2/TMW/TMW_16_08_2021_C19_S11.7z,Tema Motorway,16_08_2021,C19
Camera_PostCampaign2/TMW/TMW_31_01_2022_C30_S300.7z,Tema Motorway,31_01_2022,C30
Camera_PostCampaign2/TMW/TMW_21_06_2021_C30_S10.7z,Tema Motorway,21_06_2021,C30
Camera_PostCampaign2/TMW/TMW_03_05_2021_C19_S65.7z,Tema Motorway,03_05_2021,C19
Camera_PostCampaign2/TMW/TMW_20_09_2021_C19_S46.7z,Tema Motorway,20_09_2021,C19
Camera_PostCampaign2/TMW/TMW_17_01_2022_C19_S10.7z,Tema Motorway,17_01_2022,C19
Camera_PostCampaign2/TMW/TMW_18_10_2021_C30_S304.7z,Tema Motorway,18_10_2021,C30
Camera_PostCampaign2/TMW/TMW_24_05_2021_C19_S44.7z,Tema Motorway,24_05_2021,C19
Camera_PostCampaign2/TMW/TMW_15_11_2021_C19_S28.7z,Tema Motorway,15_11_2021,C19
Camera_PostCampaign2/TMW/TMW_27_09_2021_C30_S76.7z,Tema Motorway,27_09_2021,C30
Camera_PostCampaign2/TMW/TMW_28_03_2022_C19_S76.7z,Tema Motorway,28_03_2022,C19
Camera_PostCampaign2/TMW/TMW_07_03_2022_C30_S51.7z,Tema Motorway,07_03_2022,C30
Camera_PostCampaign2/TMW/TMW_28_03_2022_C30_S61.7z,Tema Motorway,28_03_2022,C30
Camera_PostCampaign2/TMW/TMW_28_02_2022_C30_S11.7z,Tema Motorway,28_02_2022,C30
Camera_PostCampaign2/TMW/TMW_10_05_2021_C30_S64.7z,Tema Motorway,10_05_2021,C30
Camera_PostCampaign2/TMW/TMW_17_05_2021_C19_S16.7z,Tema Motorway,17_05_2021,C19
Camera_PostCampaign2/TMW/TMW_17_01_2022_C30_S30.7z,Tema Motorway,17_01_2022,C30
Camera_PostCampaign2/TMW/TMW_28_02_2022_C19_S5.7z,Tema Motorway,28_02_2022,C19
Camera_PostCampaign2/TMW/TMW_02_08_2021_C30_S300.7z,Tema Motorway,02_08_2021,C30
Camera_PostCampaign2/TMW/TMW_07_06_2021_C19_S16.7z,Tema Motorway,07_06_2021,C19
Camera_PostCampaign2/TMW/TMW_27_09_2021_C19_S44.7z,Tema Motorway,27_09_2021,C19
Camera_PostCampaign2/TMW/TMW_30_08_2021_C19_S30.7z,Tema Motorway,30_08_2021,C19
Camera_PostCampaign2/TMW/TMW_06_09_2021_C19_S5.7z,Tema Motorway,06_09_2021,C19
Camera_PostCampaign2/TMW/TMW_03_05_2021_C30_S51.7z,Tema Motorway,03_05_2021,C30
Camera_PostCampaign2/TMW/TMW_22_11_2021_C19_S16.7z,Tema Motorway,22_11_2021,C19
Camera_PostCampaign2/TMW/TMW_13_09_2021_C19_S28.7z,Tema Motorway,13_09_2021,C19
Camera_PostCampaign2/TMW/TMW_10_05_2021_C19_s16.7z,Tema Motorway,10_05_2021,C19
Camera_PostCampaign2/TMW/TMW_14_03_2022_C30_S201.7z,Tema Motorway,14_03_2022,C30
Camera_PostCampaign2/TMW/TMW_01_11_2021_C19_S5.7z,Tema Motorway,01_11_2021,C19
Camera_PostCampaign2/TMW/TMW_31_05_2021_C30_S75.7z,Tema Motorway,31_05_2021,C30
Camera_PostCampaign2/TMW/TMW_03_01_2022_C30_S25.7z,Tema Motorway,03_01_2022,C30
Camera_PostCampaign2/TMW/TMW_15_11_2021_C30_S30.7z,Tema Motorway,15_11_2021,C30
Camera_PostCampaign2/TMW/TMW_24_01_2022_C19_S5.7z,Tema Motorway,24_01_2022,C19
Camera_PostCampaign2/TMW/TMW_08_11_2021_C30_S301.7z,Tema Motorway,08_11_2021,C30
Camera_PostCampaign2/TMW/TMW_07_02_2022_C30_S65.7z,Tema Motorway,07_02_2022,C30
Camera_PostCampaign2/TMW/TMW_30_08_2021_C30_S300.7z,Tema Motorway,30_08_2021,C30
Camera_PostCampaign2/TMW/TMW_21_02_2022_C19_S300.7z,Tema Motorway,21_02_2022,C19
Camera_PostCampaign2/TMW/TMW_24_01_2022_C30_S51.7z,Tema Motorway,24_01_2022,C30
Camera_PostCampaign2/TMW/TMW_10_01_2022_C19_S51.7z,Tema Motorway,10_01_2022,C19
Camera_PostCampaign2/TMW/TMW_24_05_2021_C30_S76.7z,Tema Motorway,24_05_2021,C30
Camera_PostCampaign2/TMW/TMW_05_07_2021_C19_S201.7z,Tema Motorway,05_07_2021,C19
Camera_PostCampaign2/TMW/TMW_19_07_2021_C30_S76.7z,Tema Motorway,19_07_2021,C30
Camera_PostCampaign2/TMW/TMW_14_02_2022_C30_S65.7z,Tema Motorway,14_02_2022,C30
Camera_PostCampaign2/TMW/TMW_02_08_2021_C19_S75.7z,Tema Motorway,02_08_2021,C19
Camera_PostCampaign2/TMW/TMW_21_03_2022_C30_S304.7z,Tema Motorway,21_03_2022,C30
Camera_PostCampaign2/TMW/TMW_06_09_2021_C30_S44.7z,Tema Motorway,06_09_2021,C30
Camera_PostCampaign2/TMW/TMW_26_07_2021_C19_S51.7z,Tema Motorway,26_07_2021,C19
Camera_PostCampaign2/TMW/TMW_04_10_2021_C19_S51.7z,Tema Motorway,04_10_2021,C19
Camera_PostCampaign2/TMW/TMW_10_01_2022_C30_S300.7z,Tema Motorway,10_01_2022,C30
Camera_PostCampaign2/TMW/TMW_14_06_2021_C30_S51.7z,Tema Motorway,14_06_2021,C30
Camera_PostCampaign2/TMW/TMW_26_07_2021_C30_S61.7z,Tema Motorway,26_07_2021,C30
Camera_PostCampaign2/TMW/TMW_21_03_2022_C1_S75.7z,Tema Motorway,21_03_2022,C1
Camera_PostCampaign2/TMW/TMW_25_10_2021_C30_S51.7z,Tema Motorway,25_10_2021,C30
Camera_PostCampaign2/TMW/TMW_07_06_2021_C30_S47.7z,Tema Motorway,07_06_2021,C30
Camera_PostCampaign2/TMW/TMW_09_08_2021_C19_S31.7z,Tema Motorway,09_08_2021,C19
Camera_PostCampaign2/TMW/TMW_22_11_2021_C30_S61.7z,Tema Motorway,22_11_2021,C30
Camera_PostCampaign2/TMW/TMW_07_03_2022_C19_S75.7z,Tema Motorway,07_03_2022,C19
Camera_PostCampaign2/TMW/TMW_18_10_2021_C19_S20.7z,Tema Motorway,18_10_2021,C19
Camera_PostCampaign2/TMW/TMW_31_01_2022_C19_S22.7z,Tema Motorway,31_01_2022,C19
Camera_PostCampaign2/TMW/TMW_12_07_2021_C30_S300.7z,Tema Motorway,12_07_2021,C30
Camera_PostCampaign2/TMW/TMW_21_02_2022_C30_S22.7z,Tema Motorway,21_02_2022,C30
Camera_PostCampaign2/TMW/TMW_14_03_2022_C19_S21.7z,Tema Motorway,14_03_2022,C19
Camera_PostCampaign2/TMW/TMW_23_08_2021_C19_S28.7z,Tema Motorway,23_08_2021,C19
Camera_PostCampaign2/UGH/UGH_24_01_2022_C23_S11.7z,University of Ghana,24_01_2022,C23
Camera_PostCampaign2/UGH/UGH_10_05_2021_C42_S28.7z,University of Ghana,10_05_2021,C42
Camera_PostCampaign2/UGH/UGH_21_03_2022_C42_S11.7z,University of Ghana,21_03_2022,C42
Camera_PostCampaign2/UGH/UGH_21_03_2022_C23_S5.7z,University of Ghana,21_03_2022,C23
Camera_PostCampaign2/UGH/UGH_14_02_2022_C42_S46.7z,University of Ghana,14_02_2022,C42
Camera_PostCampaign2/UGH/UGH_11_10_2021_C23_S11.7z,University of Ghana,11_10_2021,C23
Camera_PostCampaign2/UGH/UGH_28_03_2022_C42_S22.7z,University of Ghana,28_03_2022,C42
Camera_PostCampaign2/UGH/UGH_07_03_2022_C23_S16.7z,University of Ghana,07_03_2022,C23
Camera_PostCampaign2/UGH/UGH_17_01_2022_C42_S61.7z,University of Ghana,17_01_2022,C42
Camera_PostCampaign2/UGH/UGH_03_05_2021_C23_S61.7z,University of Ghana,03_05_2021,C23
Camera_PostCampaign2/UGH/UGH_16_08_2021_C23_S5.7z,University of Ghana,16_08_2021,C23
Camera_PostCampaign2/UGH/UGH_25_04_2022_C23_S5.7z,University of Ghana,25_04_2022,C23
Camera_PostCampaign2/UGH/UGH_31_05_2021_C23_S15.7z,University of Ghana,31_05_2021,C23
Camera_PostCampaign2/UGH/UGH_08_11_2021_C42_S51.7z,University of Ghana,08_11_2021,C42
Camera_PostCampaign2/UGH/UGH_31_05_2021_C42_S25.7z,University of Ghana,31_05_2021,C42
Camera_PostCampaign2/UGH/UGH_20_09_2021_C23_S21.7z,University of Ghana,20_09_2021,C23
Camera_PostCampaign2/UGH/UGH_04_04_2022_C23_S75.7z,University of Ghana,04_04_2022,C23
Camera_PostCampaign2/UGH/UGH_23_08_2021_C42_S25.7z,University of Ghana,23_08_2021,C42
Camera_PostCampaign2/UGH/UGH_11_10_2021_C42_S31.7z,University of Ghana,11_10_2021,C42
Camera_PostCampaign2/UGH/UGH_10_01_2022_C23_S20.7z,University of Ghana,10_01_2022,C23
Camera_PostCampaign2/UGH/UGH_07_02_2022_C42_S2.7z,University of Ghana,07_02_2022,C42
Camera_PostCampaign2/UGH/UGH_10_05_2021_C23_S22.7z,University of Ghana,10_05_2021,C23
Camera_PostCampaign2/UGH/UGH_14_06_2021_C42_S11.7z,University of Ghana,14_06_2021,C42
Camera_PostCampaign2/UGH/UGH_18_04_2022_C42_S30.7z,University of Ghana,18_04_2022,C42
Camera_PostCampaign2/UGH/UGH_24_01_2022_C42_S31.7z,University of Ghana,24_01_2022,C42
Camera_PostCampaign2/UGH/UGH_03_05_2021_C42_S201.7z,University of Ghana,03_05_2021,C42
Camera_PostCampaign2/UGH/UGH_02_08_2021_C23_S15.7z,University of Ghana,02_08_2021,C23
Camera_PostCampaign2/UGH/UGH_07_06_2021_C42_S65.7z,University of Ghana,07_06_2021,C42
Camera_PostCampaign2/UGH/UGH_07_02_2022_C23_S301.7z,University of Ghana,07_02_2022,C23
Camera_PostCampaign2/UGH/UGH_16_08_2021_C42_S300.7z,University of Ghana,16_08_2021,C42
Camera_PostCampaign2/UGH/UGH_04_04_2022_C42_S47.7z,University of Ghana,04_04_2022,C42
Camera_PostCampaign2/UGH/UGH_14_03_2022_C23_S20.7z,University of Ghana,14_03_2022,C23
Camera_PostCampaign2/UGH/UGH_31_01_2022_C42_S201.7z,University of Ghana,31_01_2022,C42
Camera_PostCampaign2/UGH/UGH_21_02_2022_C42_S21.7z,University of Ghana,21_02_2022,C42
Camera_PostCampaign2/UGH/UGH_25_04_2022_C42_S21.7z,University of Ghana,25_04_2022,C42
Camera_PostCampaign2/UGH/UGH_14_03_2022_C42_S31.7z,University of Ghana,14_03_2022,C42
Camera_PostCampaign2/UGH/UGH_03_01_2022_C23_S301.7z,University of Ghana,03_01_2022,C23
Camera_PostCampaign2/UGH/UGH_13_09_2021_C42_S85.7z,University of Ghana,13_09_2021,C42
Camera_PostCampaign2/UGH/UGH_21_02_2022_C23_S61.7z,University of Ghana,21_02_2022,C23
Camera_PostCampaign2/UGH/UGH_21_06_2021_C23_S25.7z,University of Ghana,21_06_2021,C23
Camera_PostCampaign2/UGH/UGH_17_05_2021_C42_S85.7z,University of Ghana,17_05_2021,C42
Camera_PostCampaign2/UGH/UGH_13_09_2021_C23_S10.7z,University of Ghana,13_09_2021,C23
Camera_PostCampaign2/UGH/UGH_07_03_2022_C42_S30.7z,University of Ghana,07_03_2022,C42
Camera_PostCampaign2/UGH/UGH_17_01_2022_C23_S34.7z,University of Ghana,17_01_2022,C23
Camera_PostCampaign2/UGH/UGH_14_02_2022_C23_S44.7z,University of Ghana,14_02_2022,C23
Camera_PostCampaign2/UGH/UGH_21_06_2021_C42_S15.7z,University of Ghana,21_06_2021,C42
Camera_PostCampaign2/UGH/UGH_28_02_2022_C23_S2.7z,University of Ghana,28_02_2022,C23
Camera_PostCampaign2/UGH/UGH_24_05_2021_C23_S201.7z,University of Ghana,24_05_2021,C23
Camera_PostCampaign2/UGH/UGH_02_08_2021_C42_S25.7z,University of Ghana,02_08_2021,C42
Camera_PostCampaign2/UGH/UGH_10_01_2022_C42_S46.7z,University of Ghana,10_01_2022,C42
Camera_PostCampaign2/UGH/UGH_11_04_2022_C42_S35.7z,University of Ghana,11_04_2022,C42
Camera_PostCampaign2/UGH/UGH_07_06_2021_C23_S85.7z,University of Ghana,07_06_2021,C23
Camera_PostCampaign2/UGH/UGH_28_08_2021_C42_S30.7z,University of Ghana,28_08_2021,C42
Camera_PostCampaign2/UGH/UGH_14_06_2021_C23_S300.7z,University of Ghana,14_06_2021,C23
Camera_PostCampaign2/UGH/UGH_28_02_2022_C42_S201.7z,University of Ghana,28_02_2022,C42
Camera_PostCampaign2/UGH/UGH_28_06_2021_C23_S34.7z,University of Ghana,28_06_2021,C23
Camera_PostCampaign2/UGH/UGH_28_03_2022_C23_S64.7z,University of Ghana,28_03_2022,C23
Camera_PostCampaign2/UGH/UGH_31_1_2022_C23_S21.7z,University of Ghana,31_1_2022,C23
Camera_PostCampaign2/UGH/UGH_17_05_2021_C23_S75.7z,University of Ghana,17_05_2021,C23
Camera_PostCampaign2/UGH/UGH_30_08_2021_C42_S301.7z,University of Ghana,30_08_2021,C42
Camera_PostCampaign2/UGH/UGH_23_08_2021_C23_S15.7z,University of Ghana,23_08_2021,C23
Camera_PostCampaign2/UGH/UGH_18_04_2022_C23_S16.7z,University of Ghana,18_04_2022,C23
Camera_PostCampaign2/UGH/UGH_24_05_2021_C42_S301.7z,University of Ghana,24_05_2021,C42
Camera_PostCampaign2/UGH/UGH_30_08_2021_C23_S201.7z,University of Ghana,30_08_2021,C23
Camera_PostCampaign2/UGH/UGH_20_09_2021_C42_S44.7z,University of Ghana,20_09_2021,C42
Camera_PostCampaign2/UGH/UGH_08_11_2021_C23_S20.7z,University of Ghana,08_11_2021,C23
Camera_PostCampaign2/UGH/UGH_03_01_2022_C42_S15.7z,University of Ghana,03_01_2022,C42
Camera_PostCampaign2/Taifa/Taifa_18_06_2021_C5_S2.7z,Taifa,18_06_2021,C5
Camera_PostCampaign2/Taifa/Taifa_14_01_2022_C26_S301.7z,Taifa,14_01_2022,C26
Camera_PostCampaign2/Taifa/Taifa_04_03_2022_C26_S64.7z,Taifa,04_03_2022,C26
Camera_PostCampaign2/Taifa/Taifa_07_05_2021_C26_S85.7z,Taifa,07_05_2021,C26
Camera_PostCampaign2/Taifa/Taifa_26_11_2021_C26_S22.7z,Taifa,26_11_2021,C26
Camera_PostCampaign2/Taifa/Taifa_21_05_2021_C5_S15.7z,Taifa,21_05_2021,C5
Camera_PostCampaign2/Taifa/Taifa_13_08_2021_C5_S2.7z,Taifa,13_08_2021,C5
Camera_PostCampaign2/Taifa/Taifa_25_06_2021_C26_S301.7z,Taifa,25_06_2021,C26
Camera_PostCampaign2/Taifa/Taifa_27_08_2021_C26_S76.7z,Taifa,27_08_2021,C26
Camera_PostCampaign2/Taifa/Taifa_10_09_2021_C26_S61.7z,Taifa,10_09_2021,C26
Camera_PostCampaign2/Taifa/Taifa_11_06_2021_C5_S28.7z,Taifa,11_06_2021,C5
Camera_PostCampaign2/Taifa/Taifa_03_09_2021_C5_S15.7z,Taifa,03_09_2021,C5
Camera_PostCampaign2/Taifa/Taifa_20_08_2021_C5_S201.7z,Taifa,20_08_2021,C5
Camera_PostCampaign2/Taifa/Taifa_28_01_2022_C26_S61.7z,Taifa,28_01_2022,C26
Camera_PostCampaign2/Taifa/Taifa_21_01_2022_C26_S76.7z,Taifa,21_01_2022,C26
Camera_PostCampaign2/Taifa/Taifa_08_04_2022_C5_S61.7z,Taifa,08_04_2022,C5
Camera_PostCampaign2/Taifa/Taifa_11_02_2022_C5_S_21.7z,Taifa,11_02_2022,C5
Camera_PostCampaign2/Taifa/Taifa_24_09_2021_C5_S22.7z,Taifa,24_09_2021,C5
Camera_PostCampaign2/Taifa/Taifa_22_04_2022_C5_S51.7z,Taifa,22_04_2022,C5
Camera_PostCampaign2/Taifa/Taifa_04_02_2022_C26_S31.7z,Taifa,04_02_2022,C26
Camera_PostCampaign2/Taifa/Taifa_28_05_2021_C26_S16.7z,Taifa,28_05_2021,C26
Camera_PostCampaign2/Taifa/Taifa_11_03_2022_C5_S304.7z,Taifa,11_03_2022,C5
Camera_PostCampaign2/Taifa/Taifa_29_04_2022_C5_S22.7z,Taifa,29_04_2022,C5
Camera_PostCampaign2/Taifa/Taifa_14_05_2021_C26_S65.7z,Taifa,14_05_2021,C26
Camera_PostCampaign2/Taifa/Taifa_08_04_2022_C26_S51.7z,Taifa,08_04_2022,C26
Camera_PostCampaign2/Taifa/Taifa_25_02_2022_C5_S16.7z,Taifa,25_02_2022,C5
Camera_PostCampaign2/Taifa/Taifa_30_07_2021_C5_S65.7z,Taifa,30_07_2021,C5
Camera_PostCampaign2/Taifa/Taifa_13_08_2021_C26_S64.7z,Taifa,13_08_2021,C26
Camera_PostCampaign2/Taifa/Taifa_03_09_2021_C26_S25.7z,Taifa,03_09_2021,C26
Camera_PostCampaign2/Taifa/Taifa_01_04_2022_C5_S2.7z,Taifa,01_04_2022,C5
Camera_PostCampaign2/Taifa/Taifa_18_02_2022_C26_S301.7z,Taifa,18_02_2022,C26
Camera_PostCampaign2/Taifa/Taifa_30_07_2021_C26_S30.7z,Taifa,30_07_2021,C26
Camera_PostCampaign2/Taifa/Taifa_04_06_2021_C26_S301.7z,Taifa,04_06_2021,C26
Camera_PostCampaign2/Taifa/Taifa_09_07_2021_C26_S47.7z,Taifa,09_07_2021,C26
Camera_PostCampaign2/Taifa/Taifa_24_09_2021_C26_S2.7z,Taifa,24_09_2021,C26
Camera_PostCampaign2/Taifa/Taifa_18_02_2022_C5_S2.7z,Taifa,18_02_2022,C5
Camera_PostCampaign2/Taifa/Taifa_28_05_2021_C5_S47.7z,Taifa,28_05_2021,C5
Camera_PostCampaign2/Taifa/Taifa_22_04_2022_C26_S10.7z,Taifa,22_04_2022,C26
Camera_PostCampaign2/Taifa/Taifa_21_01_2022_C5_S75.7z,Taifa,21_01_2022,C5
Camera_PostCampaign2/Taifa/Taifa_14_05_2021_C5_S51.7z,Taifa,14_05_2021,C5
Camera_PostCampaign2/Taifa/Taifa_15_04_2022_C5_S75.7z,Taifa,15_04_2022,C5
Camera_PostCampaign2/Taifa/Taifa_05_11_2021_C5_S28.7z,Taifa,05_11_2021,C5
Camera_PostCampaign2/Taifa/Taifa_14_01_2022_C5_S44.7z,Taifa,14_01_2022,C5
Camera_PostCampaign2/Taifa/Taifa_10_09_2021_C5_S46.7z,Taifa,10_09_2021,C5
Camera_PostCampaign2/Taifa/Taifa_20_08_2021_C26_S301.7z,Taifa,20_08_2021,C26
Camera_PostCampaign2/Taifa/Taifa_09_07_2021_C5_S16.7z,Taifa,09_07_2021,C5
Camera_PostCampaign2/Taifa/Taifa_27_08_2021_C5_S64.7z,Taifa,27_08_2021,C5
Camera_PostCampaign2/Taifa/Taifa_17_09_2021_C5_S51.7z,Taifa,17_09_2021,C5
Camera_PostCampaign2/Taifa/Taifa_04_02_2022_C5_S11.7z,Taifa,04_02_2022,C5
Camera_PostCampaign2/Taifa/Taifa_25_03_2022_C26_S85.7z,Taifa,25_03_2022,C26
Camera_PostCampaign2/Taifa/Taifa_07_01_2022_C5_S65.7z,Taifa,07_01_2022,C5
Camera_PostCampaign2/Taifa/Taifa_21_05_2021_C26_S25.7z,Taifa,21_05_2021,C26
Camera_PostCampaign2/Taifa/Taifa_18_03_2022_C5_S46.7z,Taifa,18_03_2022,C5
Camera_PostCampaign2/Taifa/Taifa_26_11_2021_C5_S2.7z,Taifa,26_11_2021,C5
Camera_PostCampaign2/Taifa/Taifa_04_03_2022_C5_S28.7z,Taifa,04_03_2022,C5
Camera_PostCampaign2/Taifa/Taifa_04_06_2021_C5_S201.7z,Taifa,04_06_2021,C5
